Code,Place_Name,Category,Sort,OrderName,FamilyName,Taxon,TSN,TaxonRecordStatus,ScientificName,CommonNames,Synonyms,Occurrence,Code ,Latitude,Longitude
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,83846,179314.0,Active,Passerculus sandwichensis,Savannah Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,265870,554380.0,Active,Pipilo maculatus,Spotted Towhee,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84704,179366.0,Active,Pooecetes gramineus,Vesper Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84778,179432.0,Active,Spizella arborea,American Tree Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84787,179440.0,Active,Spizella breweri,Brewer's Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84785,179439.0,Active,Spizella pallida,Clay-colored Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84781,179435.0,Active,Spizella passerina,Chipping Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84790,179443.0,Active,Spizella pusilla,Field Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,85602,179455.0,Active,Zonotrichia leucophrys,White-crowned Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Emberizidae,84802,179454.0,Active,Zonotrichia querula,Harris's Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,95280,179230.0,Active,Carduelis flammea,Common Redpoll,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,95281,179231.0,Active,Carduelis hornemanni,Hoary Redpoll,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,95283,179233.0,Active,Carduelis pinus,Pine Siskin,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,95286,179236.0,Active,Carduelis tristis,American Goldfinch,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,94301,179190.0,Active,Carpodacus cassinii,Cassin's Finch,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,94296,179186.0,Active,Carpodacus purpureus,Purple Finch,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,94282,179173.0,Active,Coccothraustes vespertinus,Evening Grosbeak,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,1005332,997805.0,Active,Haemorhous mexicanus,House Finch,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,94329,179215.0,Active,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,Leucosticte arctoa,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Fringillidae,94318,179205.0,Active,Pinicola enucleator,Pine Grosbeak,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Hirundinidae,87409,178448.0,Active,Hirundo rustica,Barn Swallow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Hirundinidae,87417,178455.0,Active,Petrochelidon pyrrhonota,Cliff Swallow,Hirundo pyrrhonota,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Hirundinidae,87396,178436.0,Active,Riparia riparia,Bank Swallow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Hirundinidae,87404,178443.0,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Hirundinidae,87391,178431.0,Active,Tachycineta bicolor,Tree Swallow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Hirundinidae,87386,178427.0,Active,Tachycineta thalassina,Violet-green Swallow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93613,179045.0,Active,Agelaius phoeniceus,Red-winged Blackbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93599,179032.0,Active,Dolichonyx oryzivorus,Bobolink,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93664,179091.0,Active,Euphagus carolinus,Rusty Blackbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93667,179094.0,Active,Euphagus cyanocephalus,Brewer's Blackbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,264102,554267.0,Active,Icterus bullockii,Bullock's Oriole,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93634,179064.0,Active,Icterus spurius,Orchard Oriole,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,94215,179112.0,Active,Molothrus ater,Brown-headed Cowbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,94206,179104.0,Active,Quiscalus quiscula,Common Grackle,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93606,179039.0,Active,Sturnella neglecta,Western Meadowlark,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Icteridae,93611,179043.0,Active,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Laniidae,88273,178511.0,Active,Lanius excubitor,Northern Shrike,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Laniidae,88277,178515.0,Active,Lanius ludovicianus,Loggerhead Shrike,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Mimidae,89977,178625.0,Active,Dumetella carolinensis,Gray Catbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Mimidae,89979,178627.0,Active,Toxostoma rufum,Brown Thrasher,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Motacillidae,87465,178499.0,Active,Anthus spragueii,Sprague's Pipit,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Paridae,266957,554138.0,Active,Baeolophus bicolor,Tufted Titmouse,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Paridae,265874,554382.0,Active,Poecile atricapillus,Black-capped Chickadee,Parus atricapillus,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92649,178891.0,Active,Dendroica coronata,Yellow-rumped Warbler,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92634,178878.0,Active,Dendroica petechia,Yellow Warbler,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92708,178944.0,Active,Geothlypis trichas,Common Yellowthroat,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92730,178964.0,Active,Icteria virens,Yellow-breasted Chat,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,91012,178844.0,Active,Mniotilta varia,Black-and-white Warbler,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92702,178939.0,Active,Oporornis philadelphia,Mourning Warbler,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,628220,726205.0,Active,Seiurus aurocapilla,Ovenbird,Seiurus aurocapillus,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92694,178931.0,Active,Seiurus noveboracensis,Northern Waterthrush,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92746,178979.0,Active,Setophaga ruticilla,American Redstart,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,91025,178856.0,Active,Vermivora celata,Orange-crowned Warbler,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Parulidae,92740,178973.0,Active,Wilsonia pusilla,Wilson's Warbler,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Passeridae,86194,179628.0,Active,Passer domesticus,House Sparrow,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Regulidae,88057,179870.0,Active,Regulus calendula,Ruby-crowned Kinglet,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Sittidae,90945,178784.0,Active,Sitta canadensis,Red-breasted Nuthatch,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Sittidae,90935,178775.0,Active,Sitta carolinensis,White-breasted Nuthatch,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Sturnidae,86204,179637.0,Active,Sturnus vulgaris,European Starling,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Troglodytidae,88387,178614.0,Active,Salpinctes obsoletus,Rock Wren,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Troglodytidae,88306,178541.0,Active,Troglodytes aedon,House Wren,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Turdidae,87177,179796.0,Active,Catharus fuscescens,Veery,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Turdidae,87168,179788.0,Active,Catharus ustulatus,Swainson's Thrush,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Turdidae,88006,179824.0,Active,Myadestes townsendi,Townsend's Solitaire,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Turdidae,87195,179811.0,Active,Sialia currucoides,Mountain Bluebird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Turdidae,87184,179801.0,Active,Sialia sialis,Eastern Bluebird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Turdidae,87136,179759.0,Active,Turdus migratorius,American Robin,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Tyrannidae,85848,178360.0,Active,Contopus sordidulus,Western Wood-Pewee,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Tyrannidae,85830,178344.0,Active,Empidonax minimus,Least Flycatcher,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Tyrannidae,85818,178333.0,Active,Sayornis saya,Say's Pheobe,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Tyrannidae,85757,178279.0,Active,Tyrannus tyrannus,Eastern Kingbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Tyrannidae,85766,178287.0,Active,Tyrannus verticalis,Western Kingbird,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Vireonidae,93573,179009.0,Active,Vireo flavifrons,Yellow-throated Vireo,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Vireonidae,93589,179023.0,Active,Vireo gilvus,Warbling Vireo,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Vireonidae,93587,179021.0,Active,Vireo olivaceus,Red-eyed Vireo,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Passeriformes,Vireonidae,266908,554477.0,Active,Vireo plumbeus,"Plumbeous Vireo, New Name",,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Pelecaniformes,Ardeidae,84416,174773.0,Active,Ardea herodias,Great Blue Heron,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Pelecaniformes,Ardeidae,84482,174832.0,Active,Nycticorax nycticorax,Black-crowned Night-Heron,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Pelecaniformes,Pelecanidae,83382,174684.0,Active,Pelecanus erythrorhynchos,American White Pelican,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Piciformes,Picidae,84820,178154.0,Active,Colaptes auratus,Northern Flicker,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Piciformes,Picidae,84855,178186.0,Active,Melanerpes erythrocephalus,Red-headed Woodpecker,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Piciformes,Picidae,84936,178259.0,Active,Picoides pubescens,Downy Woodpecker,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Piciformes,Picidae,85739,178262.0,Active,Picoides villosus,Hairy Woodpecker,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Podicipediformes,Podicipedidae,81712,174505.0,Active,Podilymbus podiceps,Pied-billed Grebe,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,82979,177942.0,Active,Aegolius acadicus,Northern Saw-whet Owl,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,82971,177935.0,Active,Asio flammeus,Short-eared Owl,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,82968,177932.0,Active,Asio otus,Long-eared Owl,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,82983,177946.0,Active,Athene cunicularia,Burrowing Owl,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,543953,686683.0,Active,Bubo scandiacus,Snowy Owl,Nyctea scandiaca,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,80772,177884.0,Active,Bubo virginianus,Great Horned Owl,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,543207,686659.0,Active,Megascops kennicottii,Western Screech-Owl,Otus kennicottii,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Strigiformes,Strigidae,82956,177921.0,Active,Strix varia,Barred Owl,,Present,,47.2394596,-103.6243599
THRO,Theodore Roosevelt National Park,Bird,2,Suliformes,Phalacrocoracidae,83419,174717.0,Active,Phalacrocorax auritus,Double-crested Cormorant,,Present,,47.2394596,-103.6243599
VIIS,Virgin Islands National Park,Mammal,1,Artiodactyla,Bovidae,95065,180715.0,Active,Capra hircus,feral goat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Artiodactyla,Cervidae,95046,180699.0,Active,Odocoileus virginianus,white-tailed deer,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Artiodactyla,Suidae,95073,180722.0,Active,Sus scrofa,feral hog,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Carnivora,Canidae,86124,183815.0,Active,Canis familiaris,feral dog,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Carnivora,Felidae,86104,183798.0,Active,Felis catus,feral cat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Carnivora,Herpestidae,264257,552467.0,Active,Herpestes javanicus,Indian mongoose,Herpestes auropunctatus,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Chiroptera,Molossidae,89605,180083.0,Active,Molossus molossus,"Pallas' Free-tailed Bat, Pallas's Mastiff Bat",,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Chiroptera,Noctilionidae,88773,180047.0,Active,Noctilio leporinus,greater bulldog bat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Chiroptera,Phyllostomidae,89577,180058.0,Active,Artibeus jamaicensis,Jamaican Fruit-eating Bat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Chiroptera,Phyllostomidae,89580,180060.0,Active,Brachyphylla cavernarum,Antillean fruit-eating bat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Chiroptera,Phyllostomidae,89597,180076.0,Active,Stenoderma rufum,red fruit bat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Chiroptera,Vespertilionidae,88741,180018.0,Active,Lasiurus ega,Southern Yellow Bat,,Probably Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Perissodactyla,Equidae,95037,180690.0,Active,Equus asinus,feral donkey,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Rodentia,Muridae,91762,180366.0,Active,Mus musculus,house mouse,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Rodentia,Muridae,91759,180363.0,Active,Rattus norvegicus,Norway rat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Mammal,1,Rodentia,Muridae,91758,180362.0,Active,Rattus rattus,black rat,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Accipitriformes,Accipitridae,79512,175304.0,Active,Accipiter striatus,Sharp-shinned Hawk,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Accipitriformes,Accipitridae,79563,175350.0,Active,Buteo jamaicensis,Red-tailed Hawk,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Accipitriformes,Accipitridae,80455,175430.0,Active,Circus cyaneus,Northern Harrier,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Accipitriformes,Pandionidae,81838,175590.0,Active,Pandion haliaetus,Osprey,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77782,175074.0,Active,Anas acuta,Northern Pintail,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77804,175094.0,Active,Anas americana,American Wigeon,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77786,175078.0,Active,Anas bahamensis,White-cheeked Pintail,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77806,175096.0,Active,Anas clypeata,Northern Shoveler,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77790,175081.0,Active,Anas crecca,Green-winged Teal,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77795,175086.0,Active,Anas discors,Blue-winged Teal,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,78519,175134.0,Active,Aythya affinis,Lesser Scaup,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,78512,175128.0,Active,Aythya collaris,Ring-necked Duck,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,77753,175048.0,Active,Dendrocygna arborea,West Indian Whistling-Duck,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,78573,175183.0,Active,Lophodytes cucullatus,Hooded Merganser,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,78577,175187.0,Active,Mergus serrator,Red-breasted Merganser,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Anseriformes,Anatidae,78564,175175.0,Active,Oxyura jamaicensis,Ruddy Duck,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Apodiformes,Apodidae,83046,178001.0,Active,Chaetura pelagica,Chimney Swift,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Apodiformes,Trochilidae,83933,178077.0,Active,Anthracothorax dominicus,Antillean Mango,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Apodiformes,Trochilidae,83943,178086.0,Active,Eulampis holosericeus,Green-throated Carib,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Apodiformes,Trochilidae,270376,555083.0,Active,Orthorhyncus cristatus,Antillean Crested Hummingbird,Orthorhynchus cristatus,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Caprimulgiformes,Caprimulgidae,82999,177960.0,Active,Caprimulgus carolinensis,Chuck-will's-widow,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83034,177992.0,Active,Chordeiles gundlachii,Antillean Nighthawk,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979.0,Active,Chordeiles minor,Common Nighthawk,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Charadriidae,77630,176506.0,Active,Charadrius semipalmatus,Semipalmated Plover,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Charadriidae,77646,176520.0,Active,Charadrius vociferus,Killdeer,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Charadriidae,77642,176517.0,Active,Charadrius wilsonia,Wilson's Plover,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Charadriidae,77694,176564.0,Active,Pluvialis dominica,"American Golden Plover, American Golden-Plover, Lesser Golden-Plover",,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Charadriidae,77697,176567.0,Active,Pluvialis squatarola,"Black-bellied Plover, Grey Plover",,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Haematopodidae,77592,176472.0,Active,Haematopus palliatus,American Oystercatcher,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81864,176941.0,Active,Anous stolidus,Brown Noddy,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81883,176959.0,Active,Chlidonias niger,Black Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81064,176824.0,Active,Larus argentatus,"European Herring Gull, Herring Gull",,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81078,176837.0,Active,Larus atricilla,Laughing Gull,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81071,176830.0,Active,Larus delawarensis,Ring-billed Gull,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81076,176835.0,Active,Larus ridibundus,Black-headed Gull,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81144,176897.0,Active,Sterna anaethetus,Bridled Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81174,176923.0,Active,Sterna antillarum,Least Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81138,176891.0,Active,Sterna dougallii,Roseate Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81141,176894.0,Active,Sterna fuscata,Sooty Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81134,176888.0,Active,Sterna hirundo,Common Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81173,176922.0,Active,Sterna maxima,Royal Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81177,176926.0,Active,Sterna nilotica,Gull-billed Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81137,176890.0,Active,Sterna paradisaea,Arctic Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Laridae,81178,176927.0,Active,Sterna sandvicensis,Sandwich Tern,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Recurvirostridae,80285,176726.0,Active,Himantopus mexicanus,"Ae'o, Black-necked Stilt, Hawaiian Stilt",,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Scolopacidae,631809,726049.0,Active,Actitis macularius,Spotted Sandpiper,Actitis macularia,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Scolopacidae,77702,176571.0,Active,Arenaria interpres,Ruddy Turnstone,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Scolopacidae,79220,176610.0,Active,Bartramia longicauda,Upland Sandpiper,,Present,VIIS,18.35149859,-64.76849693
VIIS,Virgin Islands National Park,Bird,2,Charadriiformes,Scolopacidae,79284,176669.0,Active,Calidris alba,Sanderling,,Present,VIIS,18.35149859,-64.76849693
